feature_set,target,task,model,cv_scheme,feature_type,n_components,train_pearson_r_mean,train_pearson_r_std,train_mse_mean,train_mse_std,test_pearson_r_mean,test_pearson_r_std,test_mse_mean,test_mse_std,train_f1_mean,train_f1_std,train_accuracy_mean,train_accuracy_std,test_f1_mean,test_f1_std,test_accuracy_mean,test_accuracy_std
slow_deg3_15,valence,regression,linear_regression,group_kfold,slow_deg3,15.0,0.28744881825191027,0.009540192768619246,0.014786543136795921,0.00043105789355032796,0.18824694802307962,0.1549157544689922,0.016955576884064058,0.007722254560152971,,,,,,,,
slow_deg3_15,valence,regression,linear_regression,kfold,slow_deg3,15.0,0.28520731879876166,0.0017506480296914362,0.014821415343467093,6.419916796570731e-05,0.282188856794065,0.030089435979981823,0.014855063436469668,0.0010893425608267317,,,,,,,,
slow_deg3_15,valence,regression,mlp_regressor,group_kfold,slow_deg3,15.0,0.733736388232555,0.026501961942379988,0.007550463525030556,0.0007072173534222305,0.13092700302630825,0.1799127792030008,0.02419120015019146,0.009559151404489123,,,,,,,,
slow_deg3_15,valence,regression,mlp_regressor,kfold,slow_deg3,15.0,0.7286946888381105,0.028173332731782158,0.007694722950761976,0.0007292600778055259,0.6566410120522232,0.03093010878805779,0.009281426301286762,0.0007879531029950362,,,,,,,,
slow_deg3_20,arousal,regression,linear_regression,group_kfold,slow_deg3,20.0,0.4531952511682604,0.008826492466848166,0.028661175716862195,0.0006452259388475321,0.3840525437671464,0.11416422454457466,0.033353117534537104,0.012534949096008212,,,,,,,,
slow_deg3_20,arousal,regression,linear_regression,kfold,slow_deg3,20.0,0.451280197286614,0.001324386681888165,0.02874386837598354,7.994799989925626e-05,0.45053458854520084,0.022605035139108873,0.028848608684597057,0.0013583925654915214,,,,,,,,
slow_deg3_20,arousal,regression,mlp_regressor,group_kfold,slow_deg3,20.0,0.84804847473894,0.02514021134335548,0.010262031751101325,0.0014880836989127262,0.21024042069648685,0.13976303025673892,0.059074403606213154,0.033443968911292574,,,,,,,,
slow_deg3_20,arousal,regression,mlp_regressor,kfold,slow_deg3,20.0,0.8269392384178138,0.016340285033927444,0.011542060436836995,0.0009401155604499684,0.7582485089482175,0.021071470464874367,0.015562095483194831,0.0013434920926096302,,,,,,,,
slow_deg3_20,valence,regression,linear_regression,group_kfold,slow_deg3,20.0,0.30991271076206905,0.010022768836378992,0.01457012272022309,0.00042945760537351944,0.18930191340643307,0.15246936898844193,0.01746074855625088,0.008066531322032089,,,,,,,,
slow_deg3_20,valence,regression,linear_regression,kfold,slow_deg3,20.0,0.3068013640046188,0.0015633632928781134,0.014615175974325082,6.398407648963235e-05,0.303794098902344,0.027145082212219306,0.014656860682273109,0.0010869914591363611,,,,,,,,
slow_deg3_20,valence,regression,mlp_regressor,group_kfold,slow_deg3,20.0,0.7606153602909761,0.037250685310648055,0.006852329971952989,0.0009345281028595165,0.1216374727064369,0.1450174011703807,0.038614818429200455,0.03193680143744879,,,,,,,,
slow_deg3_20,valence,regression,mlp_regressor,kfold,slow_deg3,20.0,0.749487809512823,0.035191819449173635,0.0071251092347795674,0.0008071909251390895,0.6733187996391102,0.04079885571147437,0.008936445834085467,0.001171411519811383,,,,,,,,
slow_deg3_25,arousal,regression,linear_regression,group_kfold,slow_deg3,25.0,0.48563801949103436,0.007265946443081689,0.027563120652314414,0.0006001773592622724,0.3866190223989864,0.1006723706873935,0.03395177581545956,0.011329837603797195,,,,,,,,
slow_deg3_25,arousal,regression,linear_regression,kfold,slow_deg3,25.0,0.48334962170132734,0.0013147459052058282,0.027661990532671384,7.625182852456854e-05,0.4811167946143391,0.022744107228261895,0.027794818597827717,0.0012929230620856672,,,,,,,,
slow_deg3_25,arousal,regression,mlp_regressor,group_kfold,slow_deg3,25.0,0.8777808625267912,0.011770139014789115,0.008396634467559077,0.0007930979928888587,0.21170696609210232,0.1291625232540472,0.0532361205015665,0.018256301309666042,,,,,,,,
slow_deg3_25,arousal,regression,mlp_regressor,kfold,slow_deg3,25.0,0.8727150631153837,0.020226058540094422,0.008731899048595136,0.0012494255720338955,0.7899011906029789,0.020897288259883136,0.013799487871256184,0.00131995377167553,,,,,,,,
slow_deg3_25,valence,regression,linear_regression,group_kfold,slow_deg3,25.0,0.33491480208626245,0.009419929093614759,0.014310028367811478,0.0004088936626262297,0.18218386775383472,0.17711902824676973,0.018238833799382268,0.007415033906506715,,,,,,,,
slow_deg3_25,valence,regression,linear_regression,kfold,slow_deg3,25.0,0.33090439867475535,0.0017460057883682335,0.014367182392792213,6.464559463213622e-05,0.32746178200329246,0.029899373141220174,0.014422250922234287,0.001094888427648796,,,,,,,,
slow_deg3_25,valence,regression,mlp_regressor,group_kfold,slow_deg3,25.0,0.813090236553727,0.023333802393346634,0.005514050862545124,0.0006019405230745149,0.13931289244080824,0.14090199206339613,0.026104107607542237,0.009928714878070014,,,,,,,,
slow_deg3_25,valence,regression,mlp_regressor,kfold,slow_deg3,25.0,0.807384155795209,0.029214994743284855,0.005723919174344066,0.0007879553832219015,0.7272707419441093,0.029867191854086848,0.007784524749437416,0.0007868198849608548,,,,,,,,
slow_deg3_30,arousal,regression,linear_regression,group_kfold,slow_deg3,30.0,0.5024580501334961,0.006941199333343163,0.02696346758643776,0.0005736478312789098,0.38620260763113434,0.1046601240439563,0.033902740885040396,0.012943442047281123,,,,,,,,
slow_deg3_30,arousal,regression,linear_regression,kfold,slow_deg3,30.0,0.5002050050075496,0.0011286845413298603,0.02706363534675977,7.736677179989619e-05,0.4977201876027897,0.019389750414431806,0.027183531949700166,0.0013148971450739834,,,,,,,,
slow_deg3_30,arousal,regression,mlp_regressor,group_kfold,slow_deg3,30.0,0.8880370801666585,0.02147106474034738,0.007769610495035982,0.0013844661192350752,0.2323096582564093,0.14075403255409882,0.05673844872785357,0.029977898524484167,,,,,,,,
slow_deg3_30,arousal,regression,mlp_regressor,kfold,slow_deg3,30.0,0.8834821519667382,0.023206237057260378,0.007977865706630763,0.001485216365938782,0.8034105137528612,0.021406528753677954,0.012973298811982368,0.001110825183539862,,,,,,,,
slow_deg3_30,valence,regression,linear_regression,group_kfold,slow_deg3,30.0,0.36083981626071404,0.01024544889608578,0.014018508033125845,0.00038902275859630225,0.1965629155160013,0.17641484718568853,0.018612450407000547,0.007466663913038059,,,,,,,,
slow_deg3_30,valence,regression,linear_regression,kfold,slow_deg3,30.0,0.3567627610187191,0.0017388468223272985,0.014080286251302258,6.270201667436032e-05,0.35242215543687627,0.029063227463326815,0.014133778352470273,0.0010601910151368803,,,,,,,,
slow_deg3_30,valence,regression,mlp_regressor,group_kfold,slow_deg3,30.0,0.8015481367700336,0.05629898148642879,0.005841174575635814,0.0014929462761072343,0.16081985845811103,0.15190548782306934,0.027085233360759343,0.009272181892356499,,,,,,,,
slow_deg3_30,valence,regression,mlp_regressor,kfold,slow_deg3,30.0,0.7845127904355863,0.0277752722524117,0.006297896360105312,0.000732831218391242,0.7051885253326977,0.030658113377303974,0.008333555964399735,0.000863290350449062,,,,,,,,
slow_deg3_5,arousal,regression,linear_regression,group_kfold,slow_deg3,5.0,0.15409675292785963,0.005603010138718713,0.03521628791732237,0.0007689887834034343,0.13078335959719847,0.17162146763795097,0.03647014095803018,0.013391287022813263,,,,,,,,
slow_deg3_5,arousal,regression,linear_regression,kfold,slow_deg3,5.0,0.153305408967835,0.0014527022161612852,0.035246443548373106,0.00010940290661324526,0.1544238510520774,0.02492864617377561,0.03527299783418955,0.001860763829329579,,,,,,,,
slow_deg3_5,arousal,regression,mlp_regressor,group_kfold,slow_deg3,5.0,0.451515353888297,0.017405833554253226,0.028974176978241246,0.0009304173847905952,0.1601366257511711,0.11825467510655939,0.037408550510859014,0.013413211092594302,,,,,,,,
slow_deg3_5,arousal,regression,mlp_regressor,kfold,slow_deg3,5.0,0.4447190373622447,0.018982523139243767,0.029090333758279702,0.0006081528847088307,0.4079329466484858,0.048659705570614664,0.03042434470005345,0.003080000036178338,,,,,,,,
slow_deg3_5,valence,regression,linear_regression,group_kfold,slow_deg3,5.0,0.1948322497095819,0.009913142546041146,0.015506539554818526,0.0004492118963629011,0.14094654849667576,0.16091353701766783,0.016650659959932798,0.008432652372618818,,,,,,,,
slow_deg3_5,valence,regression,linear_regression,kfold,slow_deg3,5.0,0.19424625330907508,0.0019393135837934715,0.015525046757343468,7.070695371173803e-05,0.19322212881611606,0.03669659472319987,0.015535348811648074,0.0012017030354871847,,,,,,,,
slow_deg3_5,valence,regression,mlp_regressor,group_kfold,slow_deg3,5.0,0.39084560988764894,0.024286216102619645,0.01375251324766425,0.00047513598653818606,0.1641498567862916,0.15906855545127868,0.018065330085695594,0.010546370957713798,,,,,,,,
slow_deg3_5,valence,regression,mlp_regressor,kfold,slow_deg3,5.0,0.36987332557286023,0.038753733337113926,0.014033590103753114,0.0006058229855342487,0.3473875767604398,0.05414744600809751,0.014331457757103754,0.001428918215297326,,,,,,,,
slow_linear_10,arousal,regression,linear_regression,group_kfold,slow_linear,10.0,0.47352710757992433,0.008482190109590696,0.02798038183971939,0.0005728488407830751,0.4834993341539092,0.12440173985283452,0.029981460671758553,0.010118841425716039,,,,,,,,
slow_linear_10,arousal,regression,linear_regression,kfold,slow_linear,10.0,0.47267758018314,0.0015567994148198581,0.028030210114179326,7.360908747569222e-05,0.47136834820281,0.026581626772439245,0.02808169382321618,0.001253680045373874,,,,,,,,
slow_linear_10,arousal,regression,mlp_regressor,group_kfold,slow_linear,10.0,0.8871447556164043,0.008246392165196816,0.007801369351000213,0.0005497027148936104,0.2719604532897668,0.07276248283888027,0.04679705733798808,0.011984446648930372,,,,,,,,
slow_linear_10,arousal,regression,mlp_regressor,kfold,slow_linear,10.0,0.8798951147651365,0.0077664796929411166,0.00837985062387384,0.0006013236722661805,0.8049299123765091,0.016920874064169505,0.01300284289938673,0.0008913650087163742,,,,,,,,
slow_linear_10,valence,regression,linear_regression,group_kfold,slow_linear,10.0,0.3095125165160145,0.009395510789385676,0.014574086855867661,0.0004198311672090635,0.27865255063712563,0.1845183004857991,0.01554053093046526,0.007544908510086588,,,,,,,,
slow_linear_10,valence,regression,linear_regression,kfold,slow_linear,10.0,0.3084655794483562,0.002022364881144206,0.01459861922536057,6.289610001460519e-05,0.3058031205374396,0.034370196639725015,0.014623293123749,0.0010700913236514186,,,,,,,,
slow_linear_10,valence,regression,mlp_regressor,group_kfold,slow_linear,10.0,0.8062443085124753,0.0166160919987608,0.005698043628348099,0.0003533246790307061,0.14849864945870078,0.15213151189812635,0.0233502162525478,0.008581065419688427,,,,,,,,
slow_linear_10,valence,regression,mlp_regressor,kfold,slow_linear,10.0,0.798758792422447,0.01250802315370756,0.005935304361718119,0.00034239595837111793,0.7092816776444504,0.024044823914127038,0.008103112994877641,0.0006206347438179816,,,,,,,,
slow_linear_15,arousal,regression,linear_regression,group_kfold,slow_linear,15.0,0.4815513670962291,0.007787126399249553,0.027704765391706906,0.0005796569728745028,0.4852125055009182,0.11842691476867727,0.030055839929980913,0.010258976265811705,,,,,,,,
slow_linear_15,arousal,regression,linear_regression,kfold,slow_linear,15.0,0.4804724763789927,0.0014767417350297547,0.02776204281099929,7.078719841543436e-05,0.4784421629514672,0.025124492606747782,0.0278358986036114,0.0012056515664378177,,,,,,,,
slow_linear_15,arousal,regression,mlp_regressor,group_kfold,slow_linear,15.0,0.9301796324199958,0.005193467738222973,0.005013938448819163,0.0003477801708868996,0.2651925547579614,0.10994487633982739,0.050112706440628846,0.012252953895164675,,,,,,,,
slow_linear_15,arousal,regression,mlp_regressor,kfold,slow_linear,15.0,0.9262134700994137,0.0062718530178053344,0.005190919246906884,0.000436020779018299,0.8479180194171451,0.012668154276511618,0.01031332896986951,0.000711387833419219,,,,,,,,
slow_linear_15,valence,regression,linear_regression,group_kfold,slow_linear,15.0,0.3608816343073149,0.010876046661336753,0.014018195717322176,0.00040417065298269046,0.32276297487733663,0.19344329653008846,0.015130121363317619,0.007301285690384279,,,,,,,,
slow_linear_15,valence,regression,linear_regression,kfold,slow_linear,15.0,0.35973030585896926,0.0018457413054500907,0.014045957986719879,5.896705527188713e-05,0.3556161872953264,0.0313704940426102,0.014083470727132147,0.0010033538098802052,,,,,,,,
slow_linear_15,valence,regression,mlp_regressor,group_kfold,slow_linear,15.0,0.8664745833261087,0.016245389508116128,0.004075987054090784,0.00041142654314064666,0.1822675689843676,0.15212195549663593,0.021843139373119012,0.006509954290543277,,,,,,,,
slow_linear_15,valence,regression,mlp_regressor,kfold,slow_linear,15.0,0.8655401705672426,0.012619518039464941,0.004132559909871534,0.00038662135498279037,0.7865597931311297,0.02409582093892597,0.006232398259137357,0.0005215808010049754,,,,,,,,
slow_linear_20,arousal,regression,linear_regression,group_kfold,slow_linear,20.0,0.49175560396565526,0.007882249621900013,0.027346588584496123,0.0005841967054088624,0.4914754199272632,0.11022021064807502,0.029897307675530768,0.010363251852588169,,,,,,,,
slow_linear_20,arousal,regression,linear_regression,kfold,slow_linear,20.0,0.4905800758565595,0.0015169087202493775,0.027407750361911922,6.499238578592037e-05,0.48801263187422683,0.025710426828349498,0.027498535746835955,0.0011040577911297315,,,,,,,,
slow_linear_20,arousal,regression,mlp_regressor,group_kfold,slow_linear,20.0,0.9433762149411583,0.005265347393618109,0.004055737964249923,0.0003437834951654492,0.2794289026939861,0.11078058956894232,0.0488327684603041,0.010541859088758298,,,,,,,,
slow_linear_20,arousal,regression,mlp_regressor,kfold,slow_linear,20.0,0.9401975465630391,0.006733808087821942,0.004303630869005075,0.00044419394616571626,0.8642401609561069,0.01067993379777841,0.009301161607660254,0.0006770134026137788,,,,,,,,
slow_linear_20,valence,regression,linear_regression,group_kfold,slow_linear,20.0,0.3845758184163331,0.010290939255644218,0.013733531896536836,0.0003921624587983801,0.34368772830190647,0.17588736760529894,0.015014201816206761,0.007108278193162537,,,,,,,,
slow_linear_20,valence,regression,linear_regression,kfold,slow_linear,20.0,0.38317237868488674,0.0019698157903696094,0.013764972932416304,5.812764141624577e-05,0.37864819282756673,0.03257856598287321,0.013812833190883824,0.0009883332146832773,,,,,,,,
slow_linear_20,valence,regression,mlp_regressor,group_kfold,slow_linear,20.0,0.9105700666116974,0.008148285965653744,0.0028125006097937544,0.0002643198658245083,0.17235268094993156,0.11858916661541272,0.024124552736962585,0.00707721220813353,,,,,,,,
slow_linear_20,valence,regression,mlp_regressor,kfold,slow_linear,20.0,0.9031787159952194,0.010870042587319835,0.003044196626544782,0.000335259725041365,0.8178474567889683,0.023076053895609808,0.005480120938781641,0.0008620118364019407,,,,,,,,
slow_linear_25,arousal,regression,linear_regression,group_kfold,slow_linear,25.0,0.49717498972208685,0.0074853324429346646,0.027153757825892064,0.0005880919769239394,0.49131947694275646,0.10362622155431754,0.029916201558590285,0.01048868513946265,,,,,,,,
slow_linear_25,arousal,regression,linear_regression,kfold,slow_linear,25.0,0.4958623020106237,0.0015426717926732638,0.0272196704841267,6.543703138827642e-05,0.4928067522005403,0.02604017468622695,0.027330455251538165,0.0011134782785924319,,,,,,,,
slow_linear_25,arousal,regression,mlp_regressor,group_kfold,slow_linear,25.0,0.9524998362259639,0.005487562178502611,0.0034178797576549327,0.0003636091588608487,0.2847915463973758,0.11632135238506315,0.047939285610686326,0.011156941569573897,,,,,,,,
slow_linear_25,arousal,regression,mlp_regressor,kfold,slow_linear,25.0,0.9476094440257972,0.004169786186895803,0.00379642037726112,0.0002647310194214119,0.8743299607993379,0.009968798581980572,0.00871482893920563,0.0006090646898890187,,,,,,,,
slow_linear_25,valence,regression,linear_regression,group_kfold,slow_linear,25.0,0.394553839169222,0.00998872888596416,0.013608325538253356,0.0003886953071724073,0.3452161047036189,0.17616088497748286,0.014967534351757926,0.007074912912818759,,,,,,,,
slow_linear_25,valence,regression,linear_regression,kfold,slow_linear,25.0,0.39304060978312777,0.0020223097571146573,0.013641376325535751,5.57119302416685e-05,0.3877657094425268,0.03351682210621762,0.013697822367038301,0.000947026710580329,,,,,,,,
slow_linear_25,valence,regression,mlp_regressor,group_kfold,slow_linear,25.0,0.911350302261718,0.008437558256385161,0.0027735325710994707,0.0002380282606847373,0.1892889884335514,0.15118865290178132,0.02350642631195853,0.007103698985353941,,,,,,,,
slow_linear_25,valence,regression,mlp_regressor,kfold,slow_linear,25.0,0.9099074944801997,0.009598772748384351,0.0028214740466795877,0.00030609328230420975,0.8285453366761172,0.01651261038159683,0.005128351225316999,0.00046142056283130786,,,,,,,,
slow_linear_30,arousal,regression,linear_regression,group_kfold,slow_linear,30.0,0.5025960474073331,0.007378644088103314,0.026958260877007856,0.0005819134967495284,0.4909636149675561,0.09841354722523776,0.02994646729643376,0.010399207495562182,,,,,,,,
slow_linear_30,arousal,regression,linear_regression,kfold,slow_linear,30.0,0.5011605110608882,0.0016772442558185268,0.027028980302882703,6.733204687419802e-05,0.4974597377015049,0.028215042205519413,0.027161754228008414,0.001145663384830315,,,,,,,,
slow_linear_30,arousal,regression,mlp_regressor,group_kfold,slow_linear,30.0,0.9600514636149544,0.004296394881760785,0.0029056531905032844,0.0003037943909100325,0.2722099452501064,0.1185852534284291,0.04941919432650759,0.0126168508716604,,,,,,,,
slow_linear_30,arousal,regression,mlp_regressor,kfold,slow_linear,30.0,0.9561392960780011,0.0072256905395119446,0.0031811315353360353,0.0005265050887794599,0.8808209263257956,0.010473351154855967,0.008267279483683228,0.0005554896408692941,,,,,,,,
slow_linear_30,valence,regression,linear_regression,group_kfold,slow_linear,30.0,0.39820037599033514,0.010102727712153111,0.013561629860906692,0.0003864040537059117,0.3396598189030688,0.18341996205062402,0.01501815640388554,0.007018070448221566,,,,,,,,
slow_linear_30,valence,regression,linear_regression,kfold,slow_linear,30.0,0.3965471292508821,0.0020426329005477136,0.013596706026050207,5.598426753246024e-05,0.3904930279215449,0.03396548054867032,0.013663493484330288,0.0009523852578636796,,,,,,,,
slow_linear_30,valence,regression,mlp_regressor,group_kfold,slow_linear,30.0,0.9072323493990412,0.0040550656290363595,0.0028651638559709296,0.00011006377741269527,0.18080244129078038,0.16779115141198217,0.02371713994959041,0.006572086674333874,,,,,,,,
slow_linear_30,valence,regression,mlp_regressor,kfold,slow_linear,30.0,0.9022652639139961,0.006123985107006107,0.0030379304645237405,0.0001772648218952411,0.8107069626100996,0.015572404293224505,0.005623927439458238,0.00043148977833849523,,,,,,,,
slow_linear_5,arousal,regression,linear_regression,group_kfold,slow_linear,5.0,0.4476080060376618,0.009907757356492096,0.028840477633184085,0.0005895484874225713,0.4732180454580423,0.12229998550729537,0.030294796515409006,0.010404597361586072,,,,,,,,
slow_linear_5,arousal,regression,linear_regression,kfold,slow_linear,5.0,0.44712275040005206,0.0015775263663567296,0.028878642062912643,7.893334838875111e-05,0.44662210462802765,0.02676102632529846,0.028908143692182826,0.001342771313930781,,,,,,,,
slow_linear_5,arousal,regression,mlp_regressor,group_kfold,slow_linear,5.0,0.7251583849786962,0.014351944022238033,0.017311563880418598,0.0006189303453340924,0.326594842614128,0.09559233936268152,0.03695143918805532,0.01092264625779331,,,,,,,,
slow_linear_5,arousal,regression,mlp_regressor,kfold,slow_linear,5.0,0.7230264021217496,0.013050108927107888,0.017440268657599293,0.000714075734822216,0.6680614892960425,0.030133238826020713,0.020074159710590955,0.0012714641547971403,,,,,,,,
slow_linear_5,valence,regression,linear_regression,group_kfold,slow_linear,5.0,0.28104466569407016,0.009962284958628501,0.014845014180480759,0.0004297848589855959,0.26750474480757874,0.1911252310557923,0.01567521355794314,0.007733121954424349,,,,,,,,
slow_linear_5,valence,regression,linear_regression,kfold,slow_linear,5.0,0.2802521976973559,0.0020870322486516834,0.014866595695207771,6.407998783279926e-05,0.27896602201453,0.03462686620422681,0.014881483409987468,0.0010896767223346493,,,,,,,,
slow_linear_5,valence,regression,mlp_regressor,group_kfold,slow_linear,5.0,0.56918067751535,0.012216921292962868,0.010997230719432175,0.0004122487379839558,0.18423202195212288,0.18396078680231617,0.017303686400318864,0.00790238097024943,,,,,,,,
slow_linear_5,valence,regression,mlp_regressor,kfold,slow_linear,5.0,0.5608787628420308,0.011233242941977138,0.01121156330809644,0.00028854176224467326,0.5031831681462706,0.031029380036394716,0.012170090253573997,0.0007674144658508101,,,,,,,,
