feature_set,target,task,model,cv_scheme,feature_type,n_components,train_pearson_r_mean,train_pearson_r_std,train_mse_mean,train_mse_std,test_pearson_r_mean,test_pearson_r_std,test_mse_mean,test_mse_std,train_f1_mean,train_f1_std,train_accuracy_mean,train_accuracy_std,test_f1_mean,test_f1_std,test_accuracy_mean,test_accuracy_std
raw,valence,classification,mlp_classifier,group_kfold,raw,,0.9999981594853915,2.8674038817924675e-07,,,0.21568903344373475,0.09399104120837298,,,1.0,0.0,1.0,0.0,0.6046591479608079,0.047383716780941436,0.5828255590029476,0.052890286022877334
raw,valence,classification,mlp_classifier,kfold,raw,,0.9999980259905406,4.746958159720659e-07,,,0.87223100410232,0.016482863677212578,,,1.0,0.0,1.0,0.0,0.9239273329977098,0.00829287678133334,0.92392398382994,0.008293053137159348
slow_deg2_10,arousal,classification,logistic_regression,group_kfold,slow_deg2,10.0,0.3211553107338945,0.009174070677378734,,,0.30390517926924865,0.1669920911474258,,,0.6345237967002104,0.005309490351260511,0.6350480143465405,0.005471010378355923,0.6109667470697364,0.06347858939304146,0.596487796547078,0.07503566917453193
slow_deg2_10,arousal,classification,logistic_regression,kfold,slow_deg2,10.0,0.3197319997033955,0.002385373070995466,,,0.3182304736434506,0.039526593684693,,,0.6349676199329004,0.001580013018595798,0.6350699117153409,0.0015949883898456606,0.633153331340042,0.017863819954273292,0.6333215118795057,0.017746486204304423
slow_deg2_10,arousal,classification,mlp_classifier,group_kfold,slow_deg2,10.0,0.8983645564449871,0.015376397641651664,,,0.15713768319507737,0.14411151387228616,,,0.9357172732958278,0.011146296908795615,0.9357660939278782,0.011075921586172535,0.576077769663777,0.05594157520278462,0.5587505972635263,0.05956983070591492
slow_deg2_10,arousal,classification,mlp_classifier,kfold,slow_deg2,10.0,0.8837129923784234,0.013209482503308322,,,0.7947588051323988,0.018631974400117095,,,0.9255195738840006,0.009364061210331268,0.9255588955734483,0.009343352612899522,0.8707266815852639,0.01244865267791121,0.8708104028793685,0.012445970430063033
slow_deg2_10,valence,classification,logistic_regression,group_kfold,slow_deg2,10.0,0.315084239856103,0.012682041485748438,,,0.27331110107849754,0.21093563899533158,,,0.628124094972314,0.006680722291296529,0.6299171355150892,0.00607841546825097,0.6119386083053876,0.09417659801511503,0.5920419405817312,0.10955217882494735
slow_deg2_10,valence,classification,logistic_regression,kfold,slow_deg2,10.0,0.31314026348335955,0.0013889097923240458,,,0.31088396872683777,0.022786965122282708,,,0.6294347220012698,0.001322565876905601,0.6307164510568306,0.0012652544925265846,0.6286184571971196,0.01563790099477218,0.6299565139377052,0.015460721643043516
slow_deg2_10,valence,classification,mlp_classifier,group_kfold,slow_deg2,10.0,0.9208052088499851,0.009325856514728047,,,0.12304072339433897,0.12108220127651882,,,0.9508368401459888,0.005882104299607269,0.9508478305464547,0.005875716229767426,0.5842935943775819,0.06607354232481312,0.5618438751589078,0.05159673686496334
slow_deg2_10,valence,classification,mlp_classifier,kfold,slow_deg2,10.0,0.9187597879337837,0.012082561365742496,,,0.8284094170730187,0.020031571087569956,,,0.9497214065902946,0.008283625727449374,0.9497348929198784,0.008260965283129367,0.8893466027628989,0.01272081786290574,0.8894056552990723,0.012683427567723294
slow_deg2_15,arousal,classification,logistic_regression,group_kfold,slow_deg2,15.0,0.3563130532444406,0.009901980468803334,,,0.2983417743491422,0.19593731334663375,,,0.6544767523255258,0.005123708850276804,0.6549828000330651,0.00522337067835367,0.6226857590362546,0.07786855734316692,0.6084821080699986,0.08741964866484715
slow_deg2_15,arousal,classification,logistic_regression,kfold,slow_deg2,15.0,0.3542216343955216,0.002532913918828547,,,0.35197472420406845,0.04176515269606029,,,0.6538056741282433,0.0016047575679389427,0.6540099585911618,0.0015903003146340055,0.6530070917662611,0.023499751775454332,0.6532207128758851,0.023399904172012723
slow_deg2_15,arousal,classification,mlp_classifier,group_kfold,slow_deg2,15.0,0.9638484693630383,0.00718094135854741,,,0.14785553242512267,0.09164450096957384,,,0.979003670429296,0.005237116942838509,0.9790041776945154,0.005237449258085279,0.566296371891087,0.039798757904899416,0.5490277388579653,0.042840923332954105
slow_deg2_15,arousal,classification,mlp_classifier,kfold,slow_deg2,15.0,0.9632937861145019,0.005662088586793631,,,0.8799606842715044,0.015493626624703296,,,0.9787983338323529,0.004350742448145065,0.9788000010593966,0.00434859368936655,0.9239064107722837,0.01106680442500655,0.9239245115734145,0.01107372776858443
